src,relation,Target,is_b,id(is_b)
188904950099,VIU,SFLL188999,IS_BUILDING,129058
188904940099,VIU,SFLL188999,IS_BUILDING,129058
188904930099,VIU,SFLL188999,IS_BUILDING,129058
188905040100,VIU,SFLL1889100,IS_BUILDING,129060
188905030100,VIU,SFLL1889100,IS_BUILDING,129060
188905020100,VIU,SFLL1889100,IS_BUILDING,129060
188905010100,VIU,SFLL1889100,IS_BUILDING,129060
188905000100,VIU,SFLL1889100,IS_BUILDING,129060
188904990100,VIU,SFLL1889100,IS_BUILDING,129060
188905110101,VIU,SFLL1889101,IS_BUILDING,129062
188905100101,VIU,SFLL1889101,IS_BUILDING,129062
188905090101,VIU,SFLL1889101,IS_BUILDING,129062
188905080101,VIU,SFLL1889101,IS_BUILDING,129062
188905070101,VIU,SFLL1889101,IS_BUILDING,129062
188905060101,VIU,SFLL1889101,IS_BUILDING,129062
188905050101,VIU,SFLL1889101,IS_BUILDING,129062
188905160102,VIU,SFLL1889102,IS_BUILDING,129063
188905150102,VIU,SFLL1889102,IS_BUILDING,129063
188905140102,VIU,SFLL1889102,IS_BUILDING,129063
188905130102,VIU,SFLL1889102,IS_BUILDING,129063
188905120102,VIU,SFLL1889102,IS_BUILDING,129063
188905190103,VIU,SFLL1889103,IS_BUILDING,129065
188905180103,VIU,SFLL1889103,IS_BUILDING,129065
188905170103,VIU,SFLL1889103,IS_BUILDING,129065
188905240104,VIU,SFLL1889104,IS_BUILDING,129066
188905230104,VIU,SFLL1889104,IS_BUILDING,129066
188905220104,VIU,SFLL1889104,IS_BUILDING,129066
188905210104,VIU,SFLL1889104,IS_BUILDING,129066
188905200104,VIU,SFLL1889104,IS_BUILDING,129066
188905300105,VIU,SFLL1889105,IS_BUILDING,129067
188905290105,VIU,SFLL1889105,IS_BUILDING,129067
188905280105,VIU,SFLL1889105,IS_BUILDING,129067
188905270105,VIU,SFLL1889105,IS_BUILDING,129067
188905260105,VIU,SFLL1889105,IS_BUILDING,129067
188905250105,VIU,SFLL1889105,IS_BUILDING,129067
188905390106,VIU,SFLL1889106,IS_BUILDING,129068
188905380106,VIU,SFLL1889106,IS_BUILDING,129068
188905370106,VIU,SFLL1889106,IS_BUILDING,129068
188905360106,VIU,SFLL1889106,IS_BUILDING,129068
188905350106,VIU,SFLL1889106,IS_BUILDING,129068
188905340106,VIU,SFLL1889106,IS_BUILDING,129068
188905330106,VIU,SFLL1889106,IS_BUILDING,129068
188905320106,VIU,SFLL1889106,IS_BUILDING,129068
188905310106,VIU,SFLL1889106,IS_BUILDING,129068
188905410107,VIU,SFLL1889107,IS_BUILDING,129069
188905400107,VIU,SFLL1889107,IS_BUILDING,129069
188905470108,VIU,SFLL1889108,IS_BUILDING,129070
188905460108,VIU,SFLL1889108,IS_BUILDING,129070
188905450108,VIU,SFLL1889108,IS_BUILDING,129070
188905440108,VIU,SFLL1889108,IS_BUILDING,129070
188905430108,VIU,SFLL1889108,IS_BUILDING,129070
188905420108,VIU,SFLL1889108,IS_BUILDING,129070
188905530109,VIU,SFLL1889109,IS_BUILDING,129074
188905520109,VIU,SFLL1889109,IS_BUILDING,129074
188905510109,VIU,SFLL1889109,IS_BUILDING,129074
188905500109,VIU,SFLL1889109,IS_BUILDING,129074
188905490109,VIU,SFLL1889109,IS_BUILDING,129074
188905480109,VIU,SFLL1889109,IS_BUILDING,129074
188905590110,VIU,SFLL1889110,IS_BUILDING,129076
188905580110,VIU,SFLL1889110,IS_BUILDING,129076
188905570110,VIU,SFLL1889110,IS_BUILDING,129076
188905560110,VIU,SFLL1889110,IS_BUILDING,129076
188905550110,VIU,SFLL1889110,IS_BUILDING,129076
188905540110,VIU,SFLL1889110,IS_BUILDING,129076
188905700111,VIU,SFLL1889111,IS_BUILDING,129078
188905690111,VIU,SFLL1889111,IS_BUILDING,129078
188905680111,VIU,SFLL1889111,IS_BUILDING,129078
188905670111,VIU,SFLL1889111,IS_BUILDING,129078
188905660111,VIU,SFLL1889111,IS_BUILDING,129078
188905650111,VIU,SFLL1889111,IS_BUILDING,129078
188905640111,VIU,SFLL1889111,IS_BUILDING,129078
188905630111,VIU,SFLL1889111,IS_BUILDING,129078
188905620111,VIU,SFLL1889111,IS_BUILDING,129078
188905610111,VIU,SFLL1889111,IS_BUILDING,129078
188905600111,VIU,SFLL1889111,IS_BUILDING,129078
188905740112,VIU,SFLL1889112,IS_BUILDING,129269
188905730112,VIU,SFLL1889112,IS_BUILDING,129269
188905720112,VIU,SFLL1889112,IS_BUILDING,129269
188905710112,VIU,SFLL1889112,IS_BUILDING,129269
188905800113,VIU,SFLL1889113,IS_BUILDING,129270
188905790113,VIU,SFLL1889113,IS_BUILDING,129270
188905780113,VIU,SFLL1889113,IS_BUILDING,129270
188905770113,VIU,SFLL1889113,IS_BUILDING,129270
188905760113,VIU,SFLL1889113,IS_BUILDING,129270
188905750113,VIU,SFLL1889113,IS_BUILDING,129270
188905840114,VIU,SFLL1889114,IS_BUILDING,129271
188905830114,VIU,SFLL1889114,IS_BUILDING,129271
188905820114,VIU,SFLL1889114,IS_BUILDING,129271
188905810114,VIU,SFLL1889114,IS_BUILDING,129271
188905870115,VIU,SFLL1889115,IS_BUILDING,129272
188905860115,VIU,SFLL1889115,IS_BUILDING,129272
188905850115,VIU,SFLL1889115,IS_BUILDING,129272
188905940116,VIU,SFLL1889116,IS_BUILDING,129273
188905930116,VIU,SFLL1889116,IS_BUILDING,129273
188905920116,VIU,SFLL1889116,IS_BUILDING,129273
188905910116,VIU,SFLL1889116,IS_BUILDING,129273
188905900116,VIU,SFLL1889116,IS_BUILDING,129273
188905890116,VIU,SFLL1889116,IS_BUILDING,129273
188905880116,VIU,SFLL1889116,IS_BUILDING,129273
188905970117,VIU,SFLL1889117,IS_BUILDING,129088
188905960117,VIU,SFLL1889117,IS_BUILDING,129088
188905950117,VIU,SFLL1889117,IS_BUILDING,129088
188906000118,VIU,SFLL1889118,IS_BUILDING,128992
188905990118,VIU,SFLL1889118,IS_BUILDING,128992
188905980118,VIU,SFLL1889118,IS_BUILDING,128992
188906070119,VIU,SFLL1889119,IS_BUILDING,128287
188906060119,VIU,SFLL1889119,IS_BUILDING,128287
188906050119,VIU,SFLL1889119,IS_BUILDING,128287
188906040119,VIU,SFLL1889119,IS_BUILDING,128287
188906030119,VIU,SFLL1889119,IS_BUILDING,128287
188906020119,VIU,SFLL1889119,IS_BUILDING,128287
188906010119,VIU,SFLL1889119,IS_BUILDING,128287
188906120120,VIU,SFLL1889120,IS_BUILDING,128289
188906110120,VIU,SFLL1889120,IS_BUILDING,128289
188906100120,VIU,SFLL1889120,IS_BUILDING,128289
188906090120,VIU,SFLL1889120,IS_BUILDING,128289
188906080120,VIU,SFLL1889120,IS_BUILDING,128289
188906160121,VIU,SFLL1889121,IS_BUILDING,128291
188906150121,VIU,SFLL1889121,IS_BUILDING,128291
188906140121,VIU,SFLL1889121,IS_BUILDING,128291
188906130121,VIU,SFLL1889121,IS_BUILDING,128291
188906190122,VIU,SFLL1889122,IS_BUILDING,128293
188906180122,VIU,SFLL1889122,IS_BUILDING,128293
188906170122,VIU,SFLL1889122,IS_BUILDING,128293
188906240123,VIU,SFLL1889123,IS_BUILDING,128295
188906230123,VIU,SFLL1889123,IS_BUILDING,128295
188906220123,VIU,SFLL1889123,IS_BUILDING,128295
188906210123,VIU,SFLL1889123,IS_BUILDING,128295
188906200123,VIU,SFLL1889123,IS_BUILDING,128295
188906270124,VIU,SFLL1889124,IS_BUILDING,128297
188906260124,VIU,SFLL1889124,IS_BUILDING,128297
188906250124,VIU,SFLL1889124,IS_BUILDING,128297
188906350125,VIU,SFLL1889125,IS_BUILDING,128299
188906340125,VIU,SFLL1889125,IS_BUILDING,128299
188906330125,VIU,SFLL1889125,IS_BUILDING,128299
188906320125,VIU,SFLL1889125,IS_BUILDING,128299
188906310125,VIU,SFLL1889125,IS_BUILDING,128299
188906300125,VIU,SFLL1889125,IS_BUILDING,128299
188906290125,VIU,SFLL1889125,IS_BUILDING,128299
188906280125,VIU,SFLL1889125,IS_BUILDING,128299
188906370126,VIU,SFLL1889126,IS_BUILDING,128301
188906360126,VIU,SFLL1889126,IS_BUILDING,128301
188906420127,VIU,SFLL1889127,IS_BUILDING,128303
188906410127,VIU,SFLL1889127,IS_BUILDING,128303
188906400127,VIU,SFLL1889127,IS_BUILDING,128303
188906390127,VIU,SFLL1889127,IS_BUILDING,128303
188906380127,VIU,SFLL1889127,IS_BUILDING,128303
188906470128,VIU,SFLL1889128,IS_BUILDING,128305
188906460128,VIU,SFLL1889128,IS_BUILDING,128305
188906450128,VIU,SFLL1889128,IS_BUILDING,128305
188906440128,VIU,SFLL1889128,IS_BUILDING,128305
188906430128,VIU,SFLL1889128,IS_BUILDING,128305
188906530129,VIU,SFLL1889129,IS_BUILDING,128307
188906520129,VIU,SFLL1889129,IS_BUILDING,128307
188906510129,VIU,SFLL1889129,IS_BUILDING,128307
188906500129,VIU,SFLL1889129,IS_BUILDING,128307
188906490129,VIU,SFLL1889129,IS_BUILDING,128307
188906480129,VIU,SFLL1889129,IS_BUILDING,128307
188906600130,VIU,SFLL1889130,IS_BUILDING,129274
188906590130,VIU,SFLL1889130,IS_BUILDING,129274
188906580130,VIU,SFLL1889130,IS_BUILDING,129274
188906570130,VIU,SFLL1889130,IS_BUILDING,129274
188906560130,VIU,SFLL1889130,IS_BUILDING,129274
188906550130,VIU,SFLL1889130,IS_BUILDING,129274
188906540130,VIU,SFLL1889130,IS_BUILDING,129274
188906630131,VIU,SFLL1889131,IS_BUILDING,128594
188906620131,VIU,SFLL1889131,IS_BUILDING,128594
188906610131,VIU,SFLL1889131,IS_BUILDING,128594
188906760132,VIU,SFLL1889132,IS_BUILDING,128994
188906750132,VIU,SFLL1889132,IS_BUILDING,128994
188906740132,VIU,SFLL1889132,IS_BUILDING,128994
188906730132,VIU,SFLL1889132,IS_BUILDING,128994
188906720132,VIU,SFLL1889132,IS_BUILDING,128994
188906710132,VIU,SFLL1889132,IS_BUILDING,128994
188906700132,VIU,SFLL1889132,IS_BUILDING,128994
188906690132,VIU,SFLL1889132,IS_BUILDING,128994
188906680132,VIU,SFLL1889132,IS_BUILDING,128994
188906670132,VIU,SFLL1889132,IS_BUILDING,128994
188906660132,VIU,SFLL1889132,IS_BUILDING,128994
188906650132,VIU,SFLL1889132,IS_BUILDING,128994
188906640132,VIU,SFLL1889132,IS_BUILDING,128994
188906800133,VIU,SFLL1889133,IS_BUILDING,128311
188906790133,VIU,SFLL1889133,IS_BUILDING,128311
188906780133,VIU,SFLL1889133,IS_BUILDING,128311
188906770133,VIU,SFLL1889133,IS_BUILDING,128311
188906840134,VIU,SFLL1889134,IS_BUILDING,128313
188906830134,VIU,SFLL1889134,IS_BUILDING,128313
188906820134,VIU,SFLL1889134,IS_BUILDING,128313
188906810134,VIU,SFLL1889134,IS_BUILDING,128313
188906870135,VIU,SFLL1889135,IS_BUILDING,128315
188906860135,VIU,SFLL1889135,IS_BUILDING,128315
188906850135,VIU,SFLL1889135,IS_BUILDING,128315
188906890136,VIU,SFLL1889136,IS_BUILDING,128317
188906880136,VIU,SFLL1889136,IS_BUILDING,128317
188906980137,VIU,SFLL1889137,IS_BUILDING,128595
188906970137,VIU,SFLL1889137,IS_BUILDING,128595
188906960137,VIU,SFLL1889137,IS_BUILDING,128595
188906950137,VIU,SFLL1889137,IS_BUILDING,128595
188906940137,VIU,SFLL1889137,IS_BUILDING,128595
188906930137,VIU,SFLL1889137,IS_BUILDING,128595
188906920137,VIU,SFLL1889137,IS_BUILDING,128595
188906910137,VIU,SFLL1889137,IS_BUILDING,128595
188906900137,VIU,SFLL1889137,IS_BUILDING,128595
188906990138,VIU,SFLL1889138,IS_BUILDING,128597
188907050139,VIU,SFLL1889139,IS_BUILDING,128599
188907040139,VIU,SFLL1889139,IS_BUILDING,128599
188907030139,VIU,SFLL1889139,IS_BUILDING,128599
188907020139,VIU,SFLL1889139,IS_BUILDING,128599
188907010139,VIU,SFLL1889139,IS_BUILDING,128599
188907000139,VIU,SFLL1889139,IS_BUILDING,128599
188907100140,VIU,SFLL1889140,IS_BUILDING,128320
188907090140,VIU,SFLL1889140,IS_BUILDING,128320
188907080140,VIU,SFLL1889140,IS_BUILDING,128320
188907070140,VIU,SFLL1889140,IS_BUILDING,128320
188907060140,VIU,SFLL1889140,IS_BUILDING,128320
188907170141,VIU,SFLL1889141,IS_BUILDING,128322
188907160141,VIU,SFLL1889141,IS_BUILDING,128322
188907150141,VIU,SFLL1889141,IS_BUILDING,128322
188907140141,VIU,SFLL1889141,IS_BUILDING,128322
188907130141,VIU,SFLL1889141,IS_BUILDING,128322
188907120141,VIU,SFLL1889141,IS_BUILDING,128322
188907110141,VIU,SFLL1889141,IS_BUILDING,128322
188907190142,VIU,SFLL1889142,IS_BUILDING,128604
188907180142,VIU,SFLL1889142,IS_BUILDING,128604
188907250143,VIU,SFLL1889143,IS_BUILDING,128606
188907240143,VIU,SFLL1889143,IS_BUILDING,128606
188907230143,VIU,SFLL1889143,IS_BUILDING,128606
188907220143,VIU,SFLL1889143,IS_BUILDING,128606
188907210143,VIU,SFLL1889143,IS_BUILDING,128606
188907200143,VIU,SFLL1889143,IS_BUILDING,128606
188907270144,VIU,SFLL1889144,IS_BUILDING,128608
188907260144,VIU,SFLL1889144,IS_BUILDING,128608
188907290145,VIU,SFLL1889145,IS_BUILDING,128611
188907280145,VIU,SFLL1889145,IS_BUILDING,128611
188907350146,VIU,SFLL1889146,IS_BUILDING,128997
188907340146,VIU,SFLL1889146,IS_BUILDING,128997
188907330146,VIU,SFLL1889146,IS_BUILDING,128997
188907320146,VIU,SFLL1889146,IS_BUILDING,128997
188907310146,VIU,SFLL1889146,IS_BUILDING,128997
188907300146,VIU,SFLL1889146,IS_BUILDING,128997
188907420147,VIU,SFLL1889147,IS_BUILDING,128615
188907410147,VIU,SFLL1889147,IS_BUILDING,128615
188907400147,VIU,SFLL1889147,IS_BUILDING,128615
188907390147,VIU,SFLL1889147,IS_BUILDING,128615
188907380147,VIU,SFLL1889147,IS_BUILDING,128615
188907370147,VIU,SFLL1889147,IS_BUILDING,128615
188907360147,VIU,SFLL1889147,IS_BUILDING,128615
188907450148,VIU,SFLL1889148,IS_BUILDING,128618
188907440148,VIU,SFLL1889148,IS_BUILDING,128618
188907430148,VIU,SFLL1889148,IS_BUILDING,128618
188907490149,VIU,SFLL1889149,IS_BUILDING,128619
188907480149,VIU,SFLL1889149,IS_BUILDING,128619
188907470149,VIU,SFLL1889149,IS_BUILDING,128619
188907460149,VIU,SFLL1889149,IS_BUILDING,128619
188907550150,VIU,SFLL1889150,IS_BUILDING,128621
188907540150,VIU,SFLL1889150,IS_BUILDING,128621
188907530150,VIU,SFLL1889150,IS_BUILDING,128621
188907520150,VIU,SFLL1889150,IS_BUILDING,128621
188907510150,VIU,SFLL1889150,IS_BUILDING,128621
188907500150,VIU,SFLL1889150,IS_BUILDING,128621
188907650151,VIU,SFLL1889151,IS_BUILDING,129001
188907640151,VIU,SFLL1889151,IS_BUILDING,129001
188907630151,VIU,SFLL1889151,IS_BUILDING,129001
188907620151,VIU,SFLL1889151,IS_BUILDING,129001
188907610151,VIU,SFLL1889151,IS_BUILDING,129001
188907600151,VIU,SFLL1889151,IS_BUILDING,129001
188907590151,VIU,SFLL1889151,IS_BUILDING,129001
188907580151,VIU,SFLL1889151,IS_BUILDING,129001
188907570151,VIU,SFLL1889151,IS_BUILDING,129001
188907560151,VIU,SFLL1889151,IS_BUILDING,129001
188907670152,VIU,SFLL1889152,IS_BUILDING,129003
188907660152,VIU,SFLL1889152,IS_BUILDING,129003
188907700153,VIU,SFLL1889153,IS_BUILDING,129005
188907690153,VIU,SFLL1889153,IS_BUILDING,129005
188907680153,VIU,SFLL1889153,IS_BUILDING,129005
188907770154,VIU,SFLL1889154,IS_BUILDING,129007
188907760154,VIU,SFLL1889154,IS_BUILDING,129007
188907750154,VIU,SFLL1889154,IS_BUILDING,129007
188907740154,VIU,SFLL1889154,IS_BUILDING,129007
188907730154,VIU,SFLL1889154,IS_BUILDING,129007
188907720154,VIU,SFLL1889154,IS_BUILDING,129007
188907710154,VIU,SFLL1889154,IS_BUILDING,129007
188907870155,VIU,SFLL1889155,IS_BUILDING,129009
188907860155,VIU,SFLL1889155,IS_BUILDING,129009
188907850155,VIU,SFLL1889155,IS_BUILDING,129009
188907840155,VIU,SFLL1889155,IS_BUILDING,129009
188907830155,VIU,SFLL1889155,IS_BUILDING,129009
188907820155,VIU,SFLL1889155,IS_BUILDING,129009
188907810155,VIU,SFLL1889155,IS_BUILDING,129009
188907800155,VIU,SFLL1889155,IS_BUILDING,129009
188907790155,VIU,SFLL1889155,IS_BUILDING,129009
188907780155,VIU,SFLL1889155,IS_BUILDING,129009
188907920156,VIU,SFLL1889156,IS_BUILDING,129012
188907910156,VIU,SFLL1889156,IS_BUILDING,129012
188907900156,VIU,SFLL1889156,IS_BUILDING,129012
188907890156,VIU,SFLL1889156,IS_BUILDING,129012
188907880156,VIU,SFLL1889156,IS_BUILDING,129012
188907980157,VIU,SFLL1889157,IS_BUILDING,129020
188907970157,VIU,SFLL1889157,IS_BUILDING,129020
188907960157,VIU,SFLL1889157,IS_BUILDING,129020
188907950157,VIU,SFLL1889157,IS_BUILDING,129020
188907940157,VIU,SFLL1889157,IS_BUILDING,129020
188907930157,VIU,SFLL1889157,IS_BUILDING,129020
188908040158,VIU,SFLL1889158,IS_BUILDING,129275
188908030158,VIU,SFLL1889158,IS_BUILDING,129275
188908020158,VIU,SFLL1889158,IS_BUILDING,129275
188908010158,VIU,SFLL1889158,IS_BUILDING,129275
188908000158,VIU,SFLL1889158,IS_BUILDING,129275
188907990158,VIU,SFLL1889158,IS_BUILDING,129275
188908100159,VIU,SFLL1889159,IS_BUILDING,129023
188908090159,VIU,SFLL1889159,IS_BUILDING,129023
188908080159,VIU,SFLL1889159,IS_BUILDING,129023
188908070159,VIU,SFLL1889159,IS_BUILDING,129023
188908060159,VIU,SFLL1889159,IS_BUILDING,129023
188908050159,VIU,SFLL1889159,IS_BUILDING,129023
188908150160,VIU,SFLL1889160,IS_BUILDING,129025
188908140160,VIU,SFLL1889160,IS_BUILDING,129025
188908130160,VIU,SFLL1889160,IS_BUILDING,129025
188908120160,VIU,SFLL1889160,IS_BUILDING,129025
188908110160,VIU,SFLL1889160,IS_BUILDING,129025
188908230161,VIU,SFLL1889161,IS_BUILDING,129026
188908220161,VIU,SFLL1889161,IS_BUILDING,129026
188908210161,VIU,SFLL1889161,IS_BUILDING,129026
188908200161,VIU,SFLL1889161,IS_BUILDING,129026
188908190161,VIU,SFLL1889161,IS_BUILDING,129026
188908180161,VIU,SFLL1889161,IS_BUILDING,129026
188908170161,VIU,SFLL1889161,IS_BUILDING,129026
188908160161,VIU,SFLL1889161,IS_BUILDING,129026
188908260162,VIU,SFLL1889162,IS_BUILDING,128644
188908250162,VIU,SFLL1889162,IS_BUILDING,128644
188908240162,VIU,SFLL1889162,IS_BUILDING,128644
188908290163,VIU,SFLL1889163,IS_BUILDING,128646
188908280163,VIU,SFLL1889163,IS_BUILDING,128646
188908270163,VIU,SFLL1889163,IS_BUILDING,128646
188908330164,VIU,SFLL1889164,IS_BUILDING,128648
188908320164,VIU,SFLL1889164,IS_BUILDING,128648
188908310164,VIU,SFLL1889164,IS_BUILDING,128648
188908300164,VIU,SFLL1889164,IS_BUILDING,128648
188908360165,VIU,SFLL1889165,IS_BUILDING,128754
188908350165,VIU,SFLL1889165,IS_BUILDING,128754
188908340165,VIU,SFLL1889165,IS_BUILDING,128754
188908390166,VIU,SFLL1889166,IS_BUILDING,129033
188908380166,VIU,SFLL1889166,IS_BUILDING,129033
188908370166,VIU,SFLL1889166,IS_BUILDING,129033
188908450167,VIU,SFLL1889167,IS_BUILDING,128656
188908440167,VIU,SFLL1889167,IS_BUILDING,128656
188908430167,VIU,SFLL1889167,IS_BUILDING,128656
188908420167,VIU,SFLL1889167,IS_BUILDING,128656
188908410167,VIU,SFLL1889167,IS_BUILDING,128656
188908400167,VIU,SFLL1889167,IS_BUILDING,128656
188908490168,VIU,SFLL1889168,IS_BUILDING,128659
188908480168,VIU,SFLL1889168,IS_BUILDING,128659
188908470168,VIU,SFLL1889168,IS_BUILDING,128659
188908460168,VIU,SFLL1889168,IS_BUILDING,128659
188908580169,VIU,SFLL1889169,IS_BUILDING,128661
188908570169,VIU,SFLL1889169,IS_BUILDING,128661
188908560169,VIU,SFLL1889169,IS_BUILDING,128661
188908550169,VIU,SFLL1889169,IS_BUILDING,128661
188908540169,VIU,SFLL1889169,IS_BUILDING,128661
188908530169,VIU,SFLL1889169,IS_BUILDING,128661
188908520169,VIU,SFLL1889169,IS_BUILDING,128661
188908510169,VIU,SFLL1889169,IS_BUILDING,128661
188908500169,VIU,SFLL1889169,IS_BUILDING,128661
188908630170,VIU,SFLL1889170,IS_BUILDING,129038
188908620170,VIU,SFLL1889170,IS_BUILDING,129038
188908610170,VIU,SFLL1889170,IS_BUILDING,129038
188908600170,VIU,SFLL1889170,IS_BUILDING,129038
188908590170,VIU,SFLL1889170,IS_BUILDING,129038
188908660171,VIU,SFLL1889171,IS_BUILDING,129039
188908650171,VIU,SFLL1889171,IS_BUILDING,129039
188908640171,VIU,SFLL1889171,IS_BUILDING,129039
188908710172,VIU,SFLL1889172,IS_BUILDING,129276
188908700172,VIU,SFLL1889172,IS_BUILDING,129276
188908690172,VIU,SFLL1889172,IS_BUILDING,129276
188908680172,VIU,SFLL1889172,IS_BUILDING,129276
188908670172,VIU,SFLL1889172,IS_BUILDING,129276
188908780173,VIU,SFLL1889173,IS_BUILDING,129042
188908770173,VIU,SFLL1889173,IS_BUILDING,129042
188908760173,VIU,SFLL1889173,IS_BUILDING,129042
188908750173,VIU,SFLL1889173,IS_BUILDING,129042
188908740173,VIU,SFLL1889173,IS_BUILDING,129042
188908730173,VIU,SFLL1889173,IS_BUILDING,129042
188908720173,VIU,SFLL1889173,IS_BUILDING,129042
188908830174,VIU,SFLL1889174,IS_BUILDING,128673
188908820174,VIU,SFLL1889174,IS_BUILDING,128673
188908810174,VIU,SFLL1889174,IS_BUILDING,128673
188908800174,VIU,SFLL1889174,IS_BUILDING,128673
188908790174,VIU,SFLL1889174,IS_BUILDING,128673
188908900175,VIU,SFLL1889175,IS_BUILDING,128675
188908890175,VIU,SFLL1889175,IS_BUILDING,128675
188908880175,VIU,SFLL1889175,IS_BUILDING,128675
188908870175,VIU,SFLL1889175,IS_BUILDING,128675
188908860175,VIU,SFLL1889175,IS_BUILDING,128675
188908850175,VIU,SFLL1889175,IS_BUILDING,128675
188908840175,VIU,SFLL1889175,IS_BUILDING,128675
188908930176,VIU,SFLL1889176,IS_BUILDING,128676
188908920176,VIU,SFLL1889176,IS_BUILDING,128676
188908910176,VIU,SFLL1889176,IS_BUILDING,128676
188908950177,VIU,SFLL1889177,IS_BUILDING,129044
188908940177,VIU,SFLL1889177,IS_BUILDING,129044
188909010178,VIU,SFLL1889178,IS_BUILDING,128680
188909000178,VIU,SFLL1889178,IS_BUILDING,128680
188908990178,VIU,SFLL1889178,IS_BUILDING,128680
188908980178,VIU,SFLL1889178,IS_BUILDING,128680
188908970178,VIU,SFLL1889178,IS_BUILDING,128680
188908960178,VIU,SFLL1889178,IS_BUILDING,128680
188909080179,VIU,SFLL1889179,IS_BUILDING,128683
188909070179,VIU,SFLL1889179,IS_BUILDING,128683
188909060179,VIU,SFLL1889179,IS_BUILDING,128683
188909050179,VIU,SFLL1889179,IS_BUILDING,128683
188909040179,VIU,SFLL1889179,IS_BUILDING,128683
188909030179,VIU,SFLL1889179,IS_BUILDING,128683
188909020179,VIU,SFLL1889179,IS_BUILDING,128683
188909100180,VIU,SFLL1889180,IS_BUILDING,128686
188909090180,VIU,SFLL1889180,IS_BUILDING,128686
188909150181,VIU,SFLL1889181,IS_BUILDING,128687
188909140181,VIU,SFLL1889181,IS_BUILDING,128687
188909130181,VIU,SFLL1889181,IS_BUILDING,128687
188909120181,VIU,SFLL1889181,IS_BUILDING,128687
188909110181,VIU,SFLL1889181,IS_BUILDING,128687
188909170182,VIU,SFLL1889182,IS_BUILDING,128689
188909160182,VIU,SFLL1889182,IS_BUILDING,128689
188909230183,VIU,SFLL1889183,IS_BUILDING,129047
188909220183,VIU,SFLL1889183,IS_BUILDING,129047
188909210183,VIU,SFLL1889183,IS_BUILDING,129047
188909200183,VIU,SFLL1889183,IS_BUILDING,129047
188909190183,VIU,SFLL1889183,IS_BUILDING,129047
188909180183,VIU,SFLL1889183,IS_BUILDING,129047
188909280184,VIU,SFLL1889184,IS_BUILDING,128692
188909270184,VIU,SFLL1889184,IS_BUILDING,128692
188909260184,VIU,SFLL1889184,IS_BUILDING,128692
188909250184,VIU,SFLL1889184,IS_BUILDING,128692
188909240184,VIU,SFLL1889184,IS_BUILDING,128692
188909330185,VIU,SFLL1889185,IS_BUILDING,128694
188909320185,VIU,SFLL1889185,IS_BUILDING,128694
188909310185,VIU,SFLL1889185,IS_BUILDING,128694
188909300185,VIU,SFLL1889185,IS_BUILDING,128694
188909290185,VIU,SFLL1889185,IS_BUILDING,128694
188909380186,VIU,SFLL1889186,IS_BUILDING,128696
188909370186,VIU,SFLL1889186,IS_BUILDING,128696
188909360186,VIU,SFLL1889186,IS_BUILDING,128696
188909350186,VIU,SFLL1889186,IS_BUILDING,128696
188909340186,VIU,SFLL1889186,IS_BUILDING,128696
188909410187,VIU,SFLL1889187,IS_BUILDING,129277
188909400187,VIU,SFLL1889187,IS_BUILDING,129277
188909390187,VIU,SFLL1889187,IS_BUILDING,129277
188909480188,VIU,SFLL1889188,IS_BUILDING,128698
188909470188,VIU,SFLL1889188,IS_BUILDING,128698
188909460188,VIU,SFLL1889188,IS_BUILDING,128698
188909450188,VIU,SFLL1889188,IS_BUILDING,128698
188909440188,VIU,SFLL1889188,IS_BUILDING,128698
188909430188,VIU,SFLL1889188,IS_BUILDING,128698
188909420188,VIU,SFLL1889188,IS_BUILDING,128698
188909570189,VIU,SFLL1889189,IS_BUILDING,129048
