nodes._id,"Coalesce(r.target_Position,Type(r))",target._id
193662051293,filla,193662081293
193021080450,SAME_AS,193662091294
193013320266,SAME_AS,193662101294
193662091294,filla,193662101294
193662091294,filla,193662111294
193662091294,servents,193662121294
193662131295,esposa,193662141295
193662131295,padrastre,193662151295
193662131295,mare politica,193662161295
193662131295,filla,193662171295
193662181296,esposa,193662191296
193662181296,filla,193662201296
193662181296,filla,193662211296
193021260453,SAME_AS,193662221297
193021270453,SAME_AS,193662231297
193662221297,esposa,193662231297
193662221297,servents,193662241297
193021290453,SAME_AS,193662241297
193662221297,servents,193662251297
193662221297,servents,193662261297
193662221297,servents,193662271297
193662221297,servents,193662281297
193662221297,servents,193662291297
193662221297,servents,193662301297
193021350454,SAME_AS,193662311298
193662311298,esposa,193662321298
193021370454,SAME_AS,193662331298
193662311298,filla,193662331298
193021390455,SAME_AS,193662341299
193662341299,esposa,193662351299
193021400455,SAME_AS,193662351299
193662341299,fill,193662361299
193662341299,fill,193662371299
193662341299,fill,193662381299
193021410456,SAME_AS,193662391300
193662391300,esposa,193662401300
193021420456,SAME_AS,193662401300
193662391300,neta,193662411300
193662391300,filla,193662421300
193021430456,SAME_AS,193662421300
193021440457,SAME_AS,193662431301
193021450457,SAME_AS,193662441301
193662431301,esposa,193662441301
193021460457,SAME_AS,193662451301
193662431301,fill,193662451301
193021470457,SAME_AS,193662461301
193662431301,fill,193662461301
193021480457,SAME_AS,193662471301
193662431301,fill,193662471301
193021490457,SAME_AS,193662481301
193662431301,fill,193662481301
193021500458,SAME_AS,193662491302
193021510458,SAME_AS,193662501302
193662491302,esposa,193662501302
193021520458,SAME_AS,193662511302
193662491302,filla,193662511302
193016270339,SAME_AS,193662521303
193016280339,SAME_AS,193662531303
193662521303,esposa,193662531303
193662521303,fill,193662541303
193016290339,SAME_AS,193662541303
193662521303,fill,193662551303
193662561304,esposa,193662571304
193662561304,fill,193662581304
193662561304,fill,193662591304
193662561304,fill,193662601304
193662561304,fill,193662611304
193662561304,fill,193662621304
193662561304,fill,193662631304
193662641305,fill,193662651305
193041160899,SAME_AS,193662661306
193662661306,neta,193662671306
193047251060,SAME_AS,193662681307
193047261060,SAME_AS,193662691307
193662681307,esposa,193662691307
193662701308,esposa,193662711308
193006260133,SAME_AS,193662721309
193006270133,SAME_AS,193662731309
193662721309,esposa,193662731309
193006280133,SAME_AS,193662741309
193662721309,esposa,193662741309
193006290133,SAME_AS,193662751309
193662721309,fill,193662751309
193025720554,SAME_AS,193662761310
193662761310,esposa,193662771310
193025730554,SAME_AS,193662771310
193662761310,fill,193662781310
193025740554,SAME_AS,193662781310
193662761310,fill,193662791310
193662761310,fill,193662801310
193025770554,SAME_AS,193662801310
193662761310,fill,193662811310
193662761310,fill,193662821310
193025790554,SAME_AS,193662821310
193662761310,fill,193662831310
193025800554,SAME_AS,193662831310
193021900467,SAME_AS,193662841311
193662841311,esposa,193662851311
193021910467,SAME_AS,193662851311
193662841311,fill,193662861311
193662841311,fill,193662871311
193021970469,SAME_AS,193662881312
193021980469,SAME_AS,193662891312
193662881312,fill,193662891312
193662901313,esposa,193662911313
193662901313,fill,193662921313
193662901313,fill,193662931313
193662901313,fill,193662941313
193662951314,esposa,193662961314
193662951314,filla,193662971314
193662951314,fill,193662981314
193662951314,fill,193662991314
193663001315,esposa,193663011315
193663001315,fill,193663021315
193663001315,fill,193663031315
193663001315,fill,193663041315
193663051316,esposa,193663061316
193042510936,SAME_AS,193663071317
193007220156,SAME_AS,193663081317
193663071317,gendre,193663081317
193042530936,SAME_AS,193663091317
193663071317,filla,193663091317
193042540936,SAME_AS,193663101317
193663071317,filla,193663101317
193663071317,net,193663111317
193022230475,SAME_AS,193663121318
193022240475,SAME_AS,193663131318
193663121318,esposa,193663131318
193022260475,SAME_AS,193663141318
193663121318,filla,193663141318
193663121318,fill,193663151318
193022270475,SAME_AS,193663151318
193022280476,SAME_AS,193663161319
193022290476,SAME_AS,193663171319
193663161319,esposa,193663171319
193663161319,fill,193663181319
193022300476,SAME_AS,193663181319
193663161319,fill,193663191319
193022310476,SAME_AS,193663191319
193663161319,fill,193663201319
193022340477,SAME_AS,193663211320
193022350477,SAME_AS,193663221320
193663211320,esposa,193663221320
193022360477,SAME_AS,193663231320
193663211320,fill,193663231320
193022370477,SAME_AS,193663241320
193663211320,fill,193663241320
193022380477,SAME_AS,193663251320
193663211320,fill,193663251320
193022390478,SAME_AS,193663261321
193022410478,SAME_AS,193663271321
193663261321,fill,193663271321
193022420478,SAME_AS,193663281321
193663261321,afillat,193663281321
193022400478,SAME_AS,193663291321
193663261321,filla,193663291321
193022430478,SAME_AS,193663301321
193663261321,neta,193663301321
193006370136,SAME_AS,193663311322
193006380136,SAME_AS,193663321322
193663311322,esposa,193663321322
193006390136,SAME_AS,193663331322
193663311322,fill,193663331322
193006400136,SAME_AS,193663341322
193663311322,fill,193663341322
193663311322,fill,193663351322
193006410136,SAME_AS,193663351322
193022440479,SAME_AS,193663361323
193022460479,SAME_AS,193663371323
193663361323,filla,193663371323
193663361323,neta,193663381323
193022470480,SAME_AS,193663391324
193022480480,SAME_AS,193663401324
193663391324,esposa,193663401324
193022490480,SAME_AS,193663411324
193663391324,fill,193663411324
193663391324,jove,193663421324
193022520481,SAME_AS,193663421324
193022500480,SAME_AS,193663431324
193663391324,fill,193663431324
193663391324,net,193663441324
193060561392,SAME_AS,193663451325
193060571392,SAME_AS,193663461325
193663451325,esposa,193663461325
193060591393,SAME_AS,193663471325
193663451325,fill,193663471325
193663451325,fill,193663481325
193060581392,SAME_AS,193663491325
193663451325,mare,193663491325
193022540482,SAME_AS,193663501326
193022550483,SAME_AS,193663511327
193022560483,SAME_AS,193663521327
193663511327,esposa,193663521327
193022570483,SAME_AS,193663531327
193663511327,filla,193663531327
193022580483,SAME_AS,193663541327
193663511327,filla,193663541327
193022590483,SAME_AS,193663551327
193663511327,filla,193663551327
193009020182,SAME_AS,193663561328
193009030182,SAME_AS,193663571328
193663561328,esposa,193663571328
193022600484,SAME_AS,193663581328
193663561328,mare,193663581328
193663561328,filla,193663591328
193009040182,SAME_AS,193663591328
193022620485,SAME_AS,193663601329
193022630485,SAME_AS,193663611329
193663601329,esposa,193663611329
193022640485,SAME_AS,193663621329
193663601329,fill,193663621329
193663601329,jove,193663631329
193022660485,SAME_AS,193663641329
193663601329,net,193663641329
193663601329,neta,193663651329
193022670486,SAME_AS,193663661330
193022680486,SAME_AS,193663671330
193663661330,esposa,193663671330
193022690486,SAME_AS,193663681330
193663661330,fill,193663681330
193022700486,SAME_AS,193663691330
193663661330,fill,193663691330
193022710486,SAME_AS,193663701330
193663661330,fill,193663701330
193663711331,germa,193663721331
193663711331,germa,193663731331
193022720487,SAME_AS,193663741332
193663741332,esposa,193663751332
193022730487,SAME_AS,193663751332
193663741332,filla,193663761332
193663741332,fill,193663771332
193663741332,filla,193663781332
193022900493,SAME_AS,193663791333
193022910493,SAME_AS,193663801333
193663791333,esposa,193663801333
193663811334,esposa,193663821334
193663811334,mare,193663831334
193663811334,fill,193663841334
193663811334,fill,193663851334
193663811334,fill,193663861334
193663811334,fill,193663871334
193663811334,fill,193663881334
193663811334,fill,193663891334
193022890492,SAME_AS,193663901335
193022870492,SAME_AS,193663911335
193663901335,gendre,193663911335
193663901335,filla,193663921335
193022880492,SAME_AS,193663921335
193663901335,net,193663931335
193663901335,net,193663941335
193663951336,esposa,193663961336
193024480526,SAME_AS,193663971337
193024460526,SAME_AS,193663981337
193663971337,fill,193663981337
193024470526,SAME_AS,193663991337
193663971337,jove,193663991337
193663971337,neta,193664001337
193663971337,neta,193664011337
193664021338,esposa,193664031338
193031050670,SAME_AS,193664051339
193664041339,esposa,193664051339
193664041339,fill,193664061339
193035650785,SAME_AS,193664071340
193035660785,SAME_AS,193664081340
193664071340,FAMILY,193664081340
193035670785,SAME_AS,193664091340
193664071340,filla,193664091340
193035680785,SAME_AS,193664101340
193664071340,filla,193664101340
193049801121,SAME_AS,193664111340
193664071340,filla,193664111340
193035690785,SAME_AS,193664121340
193664071340,fill,193664121340
193046051030,SAME_AS,193664131341
193664131341,esposa,193664141341
193046071030,SAME_AS,193664151341
193664131341,filla,193664151341
193046081030,SAME_AS,193664161341
193664131341,filla,193664161341
193046091030,SAME_AS,193664171341
193664131341,filla,193664171341
193046101030,SAME_AS,193664181341
193664131341,filla,193664181341
193046111030,SAME_AS,193664191341
193664131341,filla,193664191341
193046121030,SAME_AS,193664201341
193664131341,filla,193664201341
193664131341,fill,193664211341
193664131341,dispeser,193664221341
193664231342,esposa,193664241342
193664231342,filla,193664251342
193664231342,filla,193664261342
193664231342,filla,193664271342
193664231342,foraster,193664281342
193039400855,SAME_AS,193664291343
193039410855,SAME_AS,193664301343
193664291343,esposa,193664301343
193039420855,SAME_AS,193664311343
193601520032,SAME_AS,193664311343
193664291343,fill,193664311343
193664291343,fill,193664321343
193601530032,SAME_AS,193664321343
193601540033,SAME_AS,193664331344
193664331344,esposa,193664341344
193601550033,SAME_AS,193664341344
193664331344,filla,193664351344
193601560033,SAME_AS,193664351344
193664331344,filla,193664361344
193601570033,SAME_AS,193664361344
193664331344,filla,193664371344
193601580033,SAME_AS,193664371344
193664331344,filla,193664381344
193601590033,SAME_AS,193664381344
193601600034,SAME_AS,193664391345
193043710968,SAME_AS,193664391345
193601610034,SAME_AS,193664401345
193664391345,mare,193664401345
193601620034,SAME_AS,193664411345
193664391345,esposa,193664411345
193601630034,SAME_AS,193664421345
193664391345,germa,193664421345
193043740968,SAME_AS,193664431345
193601640034,SAME_AS,193664431345
193664391345,fill,193664431345
193601650034,SAME_AS,193664441345
193664391345,fill,193664441345
193664391345,fill,193664451345
193664461346,esposa,193664471346
193664461346,filla,193664481346
193664461346,fill,193664491346
193601700036,SAME_AS,193664501347
193052191183,SAME_AS,193664511347
193601710036,SAME_AS,193664511347
193664501347,fill,193664511347
193601720036,SAME_AS,193664521347
193664501347,fill,193664521347
193601730036,SAME_AS,193664531347
193011290226,SAME_AS,193664531347
193664501347,afillada,193664531347
193664501347,net,193664541347
193601740036,SAME_AS,193664541347
193664501347,net,193664551347
193601750036,SAME_AS,193664551347
193601760037,SAME_AS,193664561348
193052121182,SAME_AS,193664561348
193601770037,SAME_AS,193664571348
193664561348,fill,193664571348
193052131182,SAME_AS,193664571348
193601780037,SAME_AS,193664581348
193664561348,jove,193664581348
193052141182,SAME_AS,193664581348
193601790037,SAME_AS,193664591348
193664561348,neta,193664591348
193052151182,SAME_AS,193664591348
193601800037,SAME_AS,193664601348
193664561348,net,193664601348
193052161182,SAME_AS,193664601348
193664611349,esposa,193664621349
193664611349,fill,193664631349
193012060241,SAME_AS,193664641350
193664641350,esposa,193664651350
193664641350,filla,193664661350
193012080241,SAME_AS,193664661350
193664641350,filla,193664671350
193664641350,no consta,193664681350
193022010470,SAME_AS,193664691350
193664641350,no consta,193664691350
193664641350,no consta,193664701350
193664641350,no consta,193664711350
193022030470,SAME_AS,193664711350
193664721351,avia,193664731351
193052571192,SAME_AS,193664741352
193052581192,SAME_AS,193664751352
193664741352,esposa,193664751352
193664741352,fill,193664761352
193664741352,no consta,193664771352
193052601192,SAME_AS,193664781352
193664741352,mare,193664781352
193052611192,SAME_AS,193664791352
193664741352,servents,193664791352
193664801353,esposa,193664811353
193007490162,SAME_AS,193664821354
193664821354,esposa,193664831354
193007500162,SAME_AS,193664841354
193664821354,filla,193664841354
193052281186,SAME_AS,193664851355
193664851355,esposa,193664861355
193052291186,SAME_AS,193664861355
193664851355,germana,193664871355
193052331187,SAME_AS,193664871355
193052311187,SAME_AS,193664881355
193664851355,filla,193664881355
193664851355,filla,193664891355
193664901356,esposa,193664911356
193664901356,filla,193664921356
193052351188,SAME_AS,193664931357
193664931357,esposa,193664941357
193052371188,SAME_AS,193664951357
193664931357,fill,193664951357
193052381188,SAME_AS,193664961357
193664931357,fill,193664961357
193057761315,SAME_AS,193664971358
193057771315,SAME_AS,193664981358
193664971358,esposa,193664981358
193057751315,SAME_AS,193664991358
193664971358,mare,193664991358
193665001359,esposa,193665011359
193665001359,filla,193665021359
193665001359,fill,193665031359
193665001359,servents,193665041359
193060771397,SAME_AS,193665051360
193060781397,SAME_AS,193665061360
193665051360,esposa,193665061360
193665051360,no consta,193665071360
193060821398,SAME_AS,193665071360
193060831398,SAME_AS,193665081360
193665051360,filla,193665081360
193665051360,filla,193665091360
193665051360,filla,193665101360
193665051360,net,193665111360
193665121361,esposa,193665131361
193003620075,SAME_AS,193665141362
193003630075,SAME_AS,193665151362
193665141362,esposa,193665151362
193003640075,SAME_AS,193665161362
193665141362,fill,193665161362
193665141362,fill,193665171362
193003650075,SAME_AS,193665171362
193003660075,SAME_AS,193665181362
193665141362,no consta,193665181362
193062491447,SAME_AS,193665191363
193665191363,esposa,193665201363
193062501447,SAME_AS,193665201363
193665191363,fill,193665211363
193062511447,SAME_AS,193665211363
193665221364,esposa,193665231364
